ms_today;input_voltage;temp_mos_max;temp_mos_1;temp_mos_2;temp_mos_3;temp_motor;current_motor;current_in;d_axis_current;q_axis_current;erpm;duty_cycle;amp_hours_used;amp_hours_charged;watt_hours_used;watt_hours_charged;tachometer;tachometer_abs;encoder_position;fault_code;vesc_id;d_axis_voltage;q_axis_voltage;ms_today_setup;amp_hours_setup;amp_hours_charged_setup;watt_hours_setup;watt_hours_charged_setup;battery_level;battery_wh_tot;current_in_setup;current_motor_setup;speed_meters_per_sec;tacho_meters;tacho_abs_meters;num_vescs;ms_today_imu;roll;pitch;yaw;accX;accY;accZ;gyroX;gyroY;gyroZ;gnss_posTime;gnss_lat;gnss_lon;gnss_alt;gnss_gVel;gnss_vVel;gnss_hAcc;gnss_vAcc;
62197119;55.7;28.6;0;0;0;37.1;-29.67;-11.08;-0.23;-29.57;5957;0.429;0.8659;0.056;44.3514;3.1204;191724;192180;127.166;0;1;2.375;13.918;62197076;0.8659;0.0559;44.3514;3.1134;0.762;201.365;-11.58;-30.68;1.342;429.804;430.827;1;62197090;-0.885146;-0.0277827;3.093;0.059082;0.615723;0.520996;0.549316;0.671387;1.77002;62197000;38.23434883;-122.62625757;-23.44235229;8.42000008;0.00000000;3.79762506;3.00000000;
62197163;55.7;28.6;0;0;0;37.1;-29.68;-11.02;0.16;-29.65;5916;0.434;0.8659;0.0562;44.3514;3.129;191750;192206;263.819;0;1;2.344;13.843;62197121;0.8659;0.056;44.3514;3.1204;0.761;201.161;-10.83;-28.87;1.335;429.865;430.887;1;62197090;-0.885146;-0.0277827;3.093;0.059082;0.615723;0.520996;0.549316;0.671387;1.77002;62197000;38.23434883;-122.62625757;-23.44235229;8.42000008;0.00000000;3.79762506;3.00000000;
62197223;55.7;28.5;0;0;0;37.1;-29.7;-11;-0.04;-29.63;5889;0.424;0.8659;0.0564;44.3514;3.1393;191785;192241;222.99;0;1;2.356;13.797;62197165;0.8659;0.0562;44.3514;3.129;0.76;200.985;-11.15;-30.41;1.326;429.923;430.945;1;62197180;-0.886374;-0.0230579;3.09088;-0.0219727;0.919434;0.656738;-0.183105;1.28174;0.610352;62197000;38.23434883;-122.62625757;-23.44235229;8.42000008;0.00000000;3.79762506;3.00000000;
62197270;55.7;28.5;0;0;0;37.1;-29.74;-10.91;0.13;-29.68;5862;0.427;0.8659;0.0565;44.3514;3.1462;191811;192267;357.282;0;1;2.299;13.675;62197225;0.8659;0.0564;44.3514;3.1393;0.76;200.825;-10.97;-30.04;1.32;430.004;431.026;1;62197241;-0.886804;-0.0228594;3.08985;0.0117188;0.699707;0.720215;0.854492;1.46484;-0.244141;62197000;38.23434883;-122.62625757;-23.44235229;8.42000008;0.00000000;3.79762506;3.00000000;
62197312;55.7;28.5;0;0;0;37.1;-29.69;-10.83;-0.21;-29.59;5838;0.416;0.8659;0.0566;44.3514;3.1546;191837;192293;118.405;0;1;2.362;13.584;62197272;0.8659;0.0565;44.3514;3.1462;0.759;200.641;-11.05;-29.86;1.314;430.062;431.084;1;62197241;-0.886804;-0.0228594;3.08985;0.0117188;0.699707;0.720215;0.854492;1.46484;-0.244141;62197000;38.23434883;-122.62625757;-23.44235229;8.42000008;0.00000000;3.79762506;3.00000000;
62197372;55.7;28.5;0;0;0;37.1;-29.72;-10.7;0.11;-29.67;5778;0.424;0.8659;0.0568;44.3514;3.1647;191872;192328;34.4797;0;1;2.29;13.411;62197329;0.8659;0.0567;44.3514;3.1563;0.758;200.409;-11.04;-30.27;1.302;430.138;431.161;1;62197342;-0.884443;-0.0198355;3.08801;-0.0742188;0.70459;0.558105;-3.66211;2.0752;-0.305176;62197000;38.23434883;-122.62625757;-23.44235229;8.42000008;0.00000000;3.79762506;3.00000000;
62197419;55.7;28.5;0;0;0;37.1;-29.65;-10.58;-0.17;-29.55;5738;0.409;0.8659;0.0569;44.3514;3.1713;191898;192354;127.805;0;1;2.339;13.28;62197373;0.8659;0.0568;44.3514;3.1647;0.757;200.177;-10.53;-29.39;1.295;430.196;431.219;1;62197342;-0.884443;-0.0198355;3.08801;-0.0742188;0.70459;0.558105;-3.66211;2.0752;-0.305176;62197000;38.23434883;-122.62625757;-23.44235229;8.42000008;0.00000000;3.79762506;3.00000000;
62197463;55.7;28.6;0;0;0;37.1;-29.7;-10.53;0.09;-29.66;5695;0.41;0.8659;0.0571;44.3514;3.1779;191923;192379;214.279;0;1;2.304;13.192;62197421;0.8659;0.0569;44.3514;3.1713;0.756;199.939;-10.54;-29.13;1.285;430.255;431.277;1;62197433;-0.881994;-0.0187822;3.08713;0.000488281;0.789551;0.575195;-3.41797;1.0376;0.488281;62197000;38.23434883;-122.62625757;-23.44235229;8.42000008;0.00000000;3.79762506;3.00000000;
62197523;55.7;28.5;0;0;0;37.1;-29.76;-10.43;0;-29.68;5651;0.407;0.8659;0.0572;44.3514;3.1877;191957;192413;79.6852;0;1;2.267;13.044;62197464;0.8659;0.0571;44.3514;3.1795;0.756;199.725;-10.42;-29.99;1.276;430.311;431.333;1;62197477;-0.880903;-0.0168644;3.08653;-0.0322266;0.57959;0.626953;-2.13623;0.915527;-0.366211;62197000;38.23434883;-122.62625757;-23.44235229;8.42000008;0.00000000;3.79762506;3.00000000;
62197568;55.7;28.5;0;0;0;37.1;-29.69;-10.37;-0.08;-29.62;5621;0.405;0.8659;0.0574;44.3514;3.1958;191982;192438;150.19;0;1;2.309;12.985;62197525;0.8659;0.0572;44.3514;3.1877;0.754;199.411;-10.17;-29.19;1.266;430.387;431.409;1;62197540;-0.878952;-0.0163218;3.08682;-0.0112305;0.914551;0.61377;-3.54004;0.488281;-0.671387;62197000;38.23434883;-122.62625757;-23.44235229;8.42000008;0.00000000;3.79762506;3.00000000;
62197613;55.7;28.5;0;0;0;37.1;-29.71;-10.31;0.07;-29.66;5586;0.406;0.8659;0.0575;44.3514;3.2023;192007;192463;209.764;0;1;2.277;12.905;62197569;0.8659;0.0574;44.3514;3.1958;0.754;199.247;-10.1;-29.38;1.259;430.443;431.466;1;62197540;-0.878952;-0.0163218;3.08682;-0.0112305;0.914551;0.61377;-3.54004;0.488281;-0.671387;62197000;38.23434883;-122.62625757;-23.44235229;8.42000008;0.00000000;3.79762506;3.00000000;
62197674;55.7;28.5;0;0;0;37.1;-29.73;-10.28;0.06;-29.66;5565;0.4;0.8659;0.0577;44.3514;3.2119;192040;192496;46.0374;0;1;2.239;12.867;62197615;0.8659;0.0575;44.3514;3.2023;0.753;199.082;-10.28;-30.15;1.252;430.499;431.522;1;62197628;-0.886824;-0.0157975;3.08648;0.00244141;0.741211;0.633789;4.21143;-0.12207;-0.0610352;62197000;38.23434883;-122.62625757;-23.44235229;8.42000008;0.00000000;3.79762506;3.00000000;
62197719;55.6;28.5;0;0;0;37.1;-29.64;-10.15;-0.11;-29.56;5535;0.396;0.8659;0.0578;44.3514;3.2199;192065;192521;93.6754;0;1;2.266;12.716;62197676;0.8659;0.0577;44.3514;3.2119;0.752;198.921;-10.12;-29.1;1.248;430.575;431.598;1;62197689;-0.887521;-0.0173144;3.08612;0.00634766;0.833496;0.629395;0.915527;0.671387;0.732422;62197000;38.23434883;-122.62625757;-23.44235229;8.42000008;0.00000000;3.79762506;3.00000000;
62197764;55.6;28.5;0;0;0;37.1;-29.66;-10.03;-0.03;-29.59;5489;0.387;0.8659;0.0579;44.3514;3.2261;192089;192545;119.216;0;1;2.251;12.559;62197721;0.8659;0.0578;44.3514;3.2199;0.752;198.745;-9.5;-28.83;1.24;430.631;431.654;1;62197689;-0.887521;-0.0173144;3.08612;0.00634766;0.833496;0.629395;0.915527;0.671387;0.732422;62197000;38.23434883;-122.62625757;-23.44235229;8.42000008;0.00000000;3.79762506;3.00000000;
62197824;55.6;28.5;0;0;0;37.1;-29.69;-9.95;0.12;-29.65;5426;0.391;0.8659;0.0581;44.3514;3.2355;192122;192578;259.424;0;1;2.23;12.446;62197766;0.8659;0.0579;44.3514;3.2261;0.751;198.486;-9.72;-28.98;1.23;430.685;431.708;1;62197778;-0.879481;-0.0179572;3.08557;0.0844727;0.716797;0.549805;-1.70898;0.976563;0.0610352;62197000;38.23434883;-122.62625757;-23.44235229;8.42000008;0.00000000;3.79762506;3.00000000;
62197871;55.6;28.6;0;0;0;37.1;-29.69;-9.85;0.01;-29.63;5385;0.389;0.8659;0.0582;44.3514;3.2432;192146;192602;267.263;0;1;2.211;12.317;62197826;0.8659;0.0581;44.3514;3.2355;0.75;198.18;-9.81;-30.17;1.216;430.757;431.779;1;62197842;-0.88134;-0.0166103;3.08524;-0.0864258;0.696289;0.650391;-1.89209;0.610352;-0.671387;62197000;38.23434883;-122.62625757;-23.44235229;8.42000008;0.00000000;3.79762506;3.00000000;
62197913;55.6;28.6;0;0;0;37.1;-29.69;-9.8;0;-29.62;5352;0.386;0.8659;0.0583;44.3514;3.2493;192170;192626;262.582;0;1;2.211;12.245;62197872;0.8659;0.0582;44.3514;3.2432;0.749;197.964;-9.86;-30.38;1.207;430.811;431.833;1;62197842;-0.88134;-0.0166103;3.08524;-0.0864258;0.696289;0.650391;-1.89209;0.610352;-0.671387;62197000;38.23434883;-122.62625757;-23.44235229;8.42000008;0.00000000;3.79762506;3.00000000;
62197973;55.6;28.6;0;0;0;37.1;-29.74;-9.73;0.02;-29.67;5319;0.379;0.8659;0.0585;44.3514;3.2584;192202;192658;11.4176;0;1;2.18;12.139;62197914;0.8659;0.0583;44.3514;3.2493;0.748;197.764;-9.91;-30.33;1.199;430.865;431.887;1;62197928;-0.880993;-0.0136881;3.08523;0.0224609;0.76416;0.566895;-1.77002;0.610352;0.12207;62197000;38.23434883;-122.62625757;-23.44235229;8.42000008;0.00000000;3.79762506;3.00000000;
62198018;55.6;28.6;0;0;0;37.2;-29.74;-9.62;0.03;-29.69;5278;0.375;0.8659;0.0586;44.3514;3.2644;192225;192681;346.16;0;1;2.198;11.992;62197976;0.8659;0.0585;44.3514;3.2584;0.747;197.499;-9.65;-29.5;1.193;430.936;431.959;1;62197989;-0.878377;-0.0119243;3.08485;0.00683594;0.712402;0.706055;-4.02832;1.64795;-1.58691;62197000;38.23434883;-122.62625757;-23.44235229;8.42000008;0.00000000;3.79762506;3.00000000;
62198063;55.6;28.6;0;0;0;37.1;-30.54;-9.76;-0.04;-30.52;5243;0.369;0.8659;0.0587;44.3514;3.272;192249;192705;313.32;0;1;2.27;11.836;62198023;0.8659;0.0586;44.3514;3.2644;0.746;197.271;-9.63;-29.75;1.183;430.99;432.013;1;62197989;-0.878377;-0.0119243;3.08485;0.00683594;0.712402;0.706055;-4.02832;1.64795;-1.58691;62198000;38.23433859;-122.62616516;-23.53015137;7.42999983;0.00000000;3.80801082;3.00000000;
62198124;55.7;28.6;0;0;0;37.2;-33.1;-10.26;-0.07;-33.05;5204;0.365;0.8659;0.0589;44.3514;3.2816;192280;192736;21.8445;0;1;2.486;11.496;62198065;0.8659;0.0587;44.3514;3.272;0.746;197.263;-10.52;-32.66;1.176;431.042;432.064;1;62198077;-0.878661;-0.011198;3.08474;0.0786133;0.807129;0.660156;0.305176;1.46484;-0.854492;62198000;38.23433859;-122.62616516;-23.53015137;7.42999983;0.00000000;3.80801082;3.00000000;
62198170;55.7;28.6;0;0;0;37.2;-33.55;-10.31;0.06;-33.51;5170;0.361;0.8659;0.059;44.3514;3.2881;192303;192759;326.058;0;1;2.535;11.398;62198126;0.8659;0.0589;44.3514;3.2816;0.749;198.022;-10.26;-33.09;1.167;431.111;432.134;1;62198141;-0.877269;-0.0104049;3.08498;0.00488281;0.869141;0.687988;0.366211;0.305176;-1.77002;62198000;38.23433859;-122.62616516;-23.53015137;7.42999983;0.00000000;3.80801082;3.00000000;
62198214;55.7;28.6;0;0;0;37.2;-33.98;-10.32;-0.07;-33.92;5138;0.356;0.8659;0.0592;44.3514;3.2962;192326;192782;263.17;0;1;2.592;11.259;62198171;0.8659;0.059;44.3514;3.2881;0.751;198.456;-10.55;-34.16;1.16;431.163;432.185;1;62198141;-0.877269;-0.0104049;3.08498;0.00488281;0.869141;0.687988;0.366211;0.305176;-1.77002;62198000;38.23433859;-122.62616516;-23.53015137;7.42999983;0.00000000;3.80801082;3.00000000;
62198305;55.7;28.5;0;0;0;37.2;-34.38;-10.27;0.03;-34.32;5088;0.343;0.8659;0.0594;44.3514;3.3058;192356;192812;293.845;0;1;2.574;11.088;62198229;0.8659;0.0592;44.3514;3.2978;0.752;198.834;-10.26;-34.27;1.152;431.232;432.255;1;62198229;-0.880089;-0.00926589;3.08565;-0.0371094;0.658691;0.608398;0.976563;0.610352;-2.13623;62198000;38.23433859;-122.62616516;-23.53015137;7.42999983;0.00000000;3.80801082;3.00000000;
62198382;55.7;28.5;0;0;0;37.2;-34.78;-10.19;-0.06;-34.72;5004;0.344;0.8659;0.0596;44.3514;3.3217;192409;192865;203.136;0;1;2.614;10.854;62198307;0.8659;0.0594;44.3514;3.3058;0.753;198.97;-10.51;-34.87;1.141;431.284;432.306;1;62198307;-0.874706;-0.00945839;3.08665;-0.0483398;0.754883;0.741699;-1.89209;-0.305176;-1.64795;62198000;38.23433859;-122.62616516;-23.53015137;7.42999983;0.00000000;3.80801082;3.00000000;
62198423;55.7;28.6;0;0;0;37.2;-34.98;-10.11;-0.11;-34.89;4987;0.337;0.8659;0.0598;44.3514;3.3296;192431;192887;104.053;0;1;2.588;10.712;62198384;0.8659;0.0596;44.3514;3.3217;0.753;199.013;-9.71;-35.14;1.121;431.4;432.423;1;62198394;-0.874711;-0.012323;3.08938;0.0952148;0.794922;0.644531;1.2207;-1.28174;-2.0752;62198000;38.23433859;-122.62616516;-23.53015137;7.42999983;0.00000000;3.80801082;3.00000000;
62198483;55.7;28.6;0;0;0;37.2;-35.07;-10.04;0.04;-35;4951;0.335;0.8659;0.0599;44.3514;3.3375;192461;192917;76.623;0;1;2.584;10.613;62198425;0.8659;0.0598;44.3514;3.3296;0.753;198.982;-9.77;-34.42;1.117;431.452;432.474;1;62198394;-0.874711;-0.012323;3.08938;0.0952148;0.794922;0.644531;1.2207;-1.28174;-2.0752;62198000;38.23433859;-122.62616516;-23.53015137;7.42999983;0.00000000;3.80801082;3.00000000;
62198512;55.6;28.6;0;0;0;37.2;-35.05;-9.9;0.12;-35.02;4908;0.331;0.8659;0.06;44.3514;3.3422;192475;192931;222.74;0;1;2.617;10.455;62198484;0.8659;0.0599;44.3514;3.3391;0.752;198.868;-9.76;-34.45;1.109;431.517;432.539;1;62198497;-0.87909;-0.0142733;3.09312;0.0571289;0.625977;0.45752;0.427246;-1.64795;-1.15967;62198000;38.23433859;-122.62616516;-23.53015137;7.42999983;0.00000000;3.80801082;3.00000000;
62198589;55.6;28.6;0;0;0;37.2;-35.07;-9.81;0.03;-34.99;4845;0.324;0.8659;0.0602;44.3514;3.3544;192511;192967;238.635;0;1;2.567;10.355;62198514;0.8659;0.06;44.3514;3.3422;0.752;198.735;-9.8;-35.28;1.099;431.551;432.573;1;62198497;-0.87909;-0.0142733;3.09312;0.0571289;0.625977;0.45752;0.427246;-1.64795;-1.15967;62198000;38.23433859;-122.62616516;-23.53015137;7.42999983;0.00000000;3.80801082;3.00000000;
62198683;55.6;28.6;0;0;0;37.2;-35;-9.62;0.04;-34.92;4768;0.317;0.8659;0.0605;44.3514;3.368;192554;193010;289.303;0;1;2.524;10.172;62198590;0.8659;0.0602;44.3514;3.3544;0.75;198.376;-10;-35.33;1.086;431.631;432.654;1;62198604;-0.876172;-0.0185432;3.09685;-0.0107422;0.746582;0.709473;2.44141;-3.41797;0.793457;62198000;38.23433859;-122.62616516;-23.53015137;7.42999983;0.00000000;3.80801082;3.00000000;
62198724;55.6;28.6;0;0;0;37.2;-34.94;-9.48;-0.28;-34.86;4746;0.317;0.8659;0.0606;44.3514;3.3739;192576;193032;133.746;0;1;2.549;10.017;62198685;0.8659;0.0605;44.3514;3.368;0.749;197.877;-9.73;-35.13;1.069;431.728;432.75;1;62198693;-0.873188;-0.0235471;3.10057;0.00585938;0.817383;0.648926;-0.549316;-3.41797;0.12207;62198000;38.23433859;-122.62616516;-23.53015137;7.42999983;0.00000000;3.80801082;3.00000000;
62198784;55.6;28.6;0;0;0;37.2;-35.02;-9.39;0.2;-34.96;4700;0.312;0.8659;0.0607;44.3514;3.3827;192604;193060;0.889862;0;1;2.455;9.92;62198739;0.8659;0.0606;44.3514;3.3739;0.748;197.64;-9.44;-34.98;1.063;431.775;432.797;1;62198693;-0.873188;-0.0235471;3.10057;0.00585938;0.817383;0.648926;-0.549316;-3.41797;0.12207;62198000;38.23433859;-122.62616516;-23.53015137;7.42999983;0.00000000;3.80801082;3.00000000;
62198812;55.6;28.6;0;0;0;37.2;-34.94;-9.27;-0.43;-34.85;4678;0.309;0.8659;0.0608;44.3514;3.3871;192617;193073;117.721;0;1;2.574;9.772;62198739;0.8659;0.0606;44.3514;3.3739;0.748;197.64;-9.44;-34.98;1.063;431.775;432.797;1;62198796;-0.875584;-0.0220777;3.10317;-0.00830078;0.659668;0.560059;-1.46484;-1.2207;0.793457;62198000;38.23433859;-122.62616516;-23.53015137;7.42999983;0.00000000;3.80801082;3.00000000;
62198887;55.6;28.6;0;0;0;37.2;-35.02;-9.19;0.13;-34.96;4623;0.309;0.8659;0.061;44.3514;3.3985;192652;193108;28.9097;0;1;2.443;9.697;62198814;0.8659;0.0608;44.3514;3.3871;0.746;197.123;-9.2;-34.78;1.048;431.869;432.891;1;62198796;-0.875584;-0.0220777;3.10317;-0.00830078;0.659668;0.560059;-1.46484;-1.2207;0.793457;62198000;38.23433859;-122.62616516;-23.53015137;7.42999983;0.00000000;3.80801082;3.00000000;
62198978;55.6;28.6;0;0;0;37.2;-34.97;-9.03;0.07;-34.9;4542;0.299;0.8659;0.0612;44.3514;3.4098;192693;193149;311.866;0;1;2.452;9.534;62198890;0.8659;0.061;44.3514;3.3985;0.744;196.707;-9.1;-34.66;1.037;431.945;432.968;1;62198904;-0.874943;-0.024926;3.10453;0.00537109;0.775391;0.630859;2.01416;-2.44141;1.52588;62198000;38.23433859;-122.62616516;-23.53015137;7.42999983;0.00000000;3.80801082;3.00000000;
62199021;55.5;28.6;0;0;0;37.2;-34.89;-8.88;-0.3;-34.81;4523;0.3;0.8659;0.0613;44.3514;3.4168;192713;193169;89.1181;0;1;2.444;9.371;62198979;0.8659;0.0612;44.3514;3.4112;0.742;196.243;-9.21;-35.08;1.019;432.037;433.06;1;62198992;-0.874241;-0.0288859;3.10665;0.00634766;0.808594;0.731445;0.915527;-3.05176;1.52588;62199000;38.23432339;-122.62608564;-23.27655029;6.44999981;0.00000000;3.80457544;3.00000000;
62199100;55.5;28.6;0;0;0;37.2;-34.9;-8.78;0.11;-34.86;4471;0.297;0.8659;0.0614;44.3514;3.4223;192733;193189;202.235;0;1;2.43;9.275;62199022;0.8659;0.0613;44.3514;3.4168;0.741;195.989;-8.65;-34.6;1.013;432.082;433.104;1;62198992;-0.874241;-0.0288859;3.10665;0.00634766;0.808594;0.731445;0.915527;-3.05176;1.52588;62199000;38.23432339;-122.62608564;-23.27655029;6.44999981;0.00000000;3.80457544;3.00000000;
62199187;55.5;28.6;0;0;0;37.2;-34.88;-8.59;-0.05;-34.8;4384;0.286;0.8659;0.0617;44.3514;3.4384;192785;193241;111.006;0;1;2.371;9.075;62199101;0.8659;0.0614;44.3514;3.4223;0.74;195.685;-8.79;-35.45;1.002;432.127;433.149;1;62199101;-0.874349;-0.0299768;3.10766;0.00830078;0.716309;0.662109;2.31934;-2.0752;2.31934;62199000;38.23432339;-122.62608564;-23.27655029;6.44999981;0.00000000;3.80457544;3.00000000;
62199280;55.5;28.6;0;0;0;37.2;-34.87;-8.37;0.14;-34.81;4291;0.278;0.8659;0.0619;44.3514;3.4502;192824;193280;261.223;0;1;2.33;8.842;62199189;0.8659;0.0617;44.3514;3.4384;0.737;194.918;-8.28;-34.53;0.982;432.246;433.268;1;62199203;-0.872396;-0.0308296;3.10681;0.0185547;0.737793;0.556641;0.915527;-0.732422;2.80762;62199000;38.23432339;-122.62608564;-23.27655029;6.44999981;0.00000000;3.80457544;3.00000000;
62199323;55.5;28.6;0;0;0;37.2;-34.88;-8.24;0.04;-34.82;4261;0.277;0.8659;0.0621;44.3514;3.4566;192843;193299;325.638;0;1;2.285;8.691;62199282;0.8659;0.0619;44.3514;3.4502;0.735;194.33;-8.32;-35.1;0.962;432.331;433.353;1;62199293;-0.87265;-0.0257605;3.10442;-0.00732422;0.769531;0.575195;-1.2207;1.09863;1.09863;62199000;38.23432339;-122.62608564;-23.27655029;6.44999981;0.00000000;3.80457544;3.00000000;
62199368;55.5;28.6;0;0;0;37.2;-34.88;-8.17;-0.11;-34.81;4239;0.274;0.8659;0.0622;44.3514;3.4617;192862;193318;21.3146;0;1;2.309;8.606;62199338;0.8659;0.0621;44.3514;3.4566;0.734;194.049;-8.29;-34.89;0.956;432.374;433.396;1;62199293;-0.87265;-0.0257605;3.10442;-0.00732422;0.769531;0.575195;-1.2207;1.09863;1.09863;62199000;38.23432339;-122.62608564;-23.27655029;6.44999981;0.00000000;3.80457544;3.00000000;
62199414;55.5;28.6;0;0;0;37.2;-34.86;-8.1;-0.15;-34.78;4213;0.272;0.8659;0.0623;44.3514;3.468;192881;193337;70.197;0;1;2.321;8.529;62199338;0.8659;0.0621;44.3514;3.4566;0.734;194.049;-8.29;-34.89;0.956;432.374;433.396;1;62199369;-0.874751;-0.0252194;3.10169;-0.0141602;0.825195;0.526855;0.0610352;1.77002;1.2207;62199000;38.23432339;-122.62608564;-23.27655029;6.44999981;0.00000000;3.80457544;3.00000000;
62199473;55.4;28.6;0;0;0;37.2;-34.87;-7.96;-0.03;-34.81;4160;0.266;0.8659;0.0624;44.3514;3.4742;192905;193361;112.724;0;1;2.294;8.385;62199417;0.8659;0.0623;44.3514;3.468;0.732;193.562;-8.22;-34.64;0.944;432.459;433.481;1;62199427;-0.872677;-0.023995;3.09987;0.0566406;0.741211;0.639648;0;1.95313;-0.366211;62199000;38.23432339;-122.62608564;-23.27655029;6.44999981;0.00000000;3.80457544;3.00000000;
62199519;55.4;28.6;0;0;0;37.2;-34.89;-7.83;0;-34.83;4117;0.265;0.8659;0.0625;44.3514;3.4803;192924;193380;131.15;0;1;2.262;8.236;62199474;0.8659;0.0624;44.3514;3.4754;0.731;193.193;-7.75;-34.63;0.932;432.515;433.537;1;62199488;-0.87113;-0.0226859;3.09947;-0.00976563;0.588867;0.591797;-1.28174;1.70898;-1.2207;62199000;38.23432339;-122.62608564;-23.27655029;6.44999981;0.00000000;3.80457544;3.00000000;
62199563;55.4;28.6;0;0;0;37.2;-34.86;-7.73;0.02;-34.8;4077;0.262;0.8659;0.0626;44.3514;3.4851;192942;193398;135.85;0;1;2.237;8.145;62199521;0.8659;0.0625;44.3514;3.4803;0.73;192.891;-7.94;-35.15;0.922;432.555;433.578;1;62199488;-0.87113;-0.0226859;3.09947;-0.00976563;0.588867;0.591797;-1.28174;1.70898;-1.2207;62199000;38.23432339;-122.62608564;-23.27655029;6.44999981;0.00000000;3.80457544;3.00000000;
62199623;55.4;28.6;0;0;0;37.2;-34.89;-7.63;0;-34.83;4026;0.259;0.8659;0.0627;44.3514;3.4923;192966;193422;137.126;0;1;2.221;8.018;62199579;0.8659;0.0626;44.3514;3.4875;0.728;192.508;-7.57;-34.8;0.91;432.609;433.631;1;62199579;-0.869832;-0.016876;3.09704;-0.00585938;0.631348;0.606445;-0.488281;2.38037;-0.305176;62199000;38.23432339;-122.62608564;-23.27655029;6.44999981;0.00000000;3.80457544;3.00000000;
62199669;55.4;28.6;0;0;0;37.2;-34.87;-7.54;0;-34.8;3995;0.253;0.8659;0.0628;44.3514;3.4981;192984;193440;129.034;0;1;2.204;7.932;62199625;0.8659;0.0627;44.3514;3.4923;0.727;192.22;-7.69;-35.27;0.902;432.649;433.672;1;62199639;-0.872488;-0.0166706;3.09629;0.0161133;0.812012;0.583984;3.23486;1.64795;-0.732422;62199000;38.23432339;-122.62608564;-23.27655029;6.44999981;0.00000000;3.80457544;3.00000000;
62199713;55.4;28.6;0;0;0;37.2;-34.89;-7.47;-0.01;-34.83;3967;0.254;0.8659;0.0629;44.3514;3.5028;193001;193457;109.069;0;1;2.181;7.848;62199671;0.8659;0.0628;44.3514;3.4981;0.726;191.982;-7.66;-35.26;0.894;432.69;433.712;1;62199639;-0.872488;-0.0166706;3.09629;0.0161133;0.812012;0.583984;3.23486;1.64795;-0.732422;62199000;38.23432339;-122.62608564;-23.27655029;6.44999981;0.00000000;3.80457544;3.00000000;
62199773;55.4;28.6;0;0;0;37.2;-34.87;-7.32;0.06;-34.8;3920;0.246;0.8659;0.063;44.3514;3.5097;193025;193481;67.8435;0;1;2.145;7.704;62199715;0.8659;0.0629;44.3514;3.5028;0.725;191.743;-7.23;-34.79;0.889;432.73;433.752;1;62199728;-0.872215;-0.0171959;3.09566;0.0493164;0.669434;0.594727;2.0752;0.549316;-1.28174;62199000;38.23432339;-122.62608564;-23.27655029;6.44999981;0.00000000;3.80457544;3.00000000;
62199819;55.4;28.6;0;0;0;37.2;-34.89;-7.22;0.14;-34.84;3880;0.248;0.8659;0.0631;44.3514;3.5153;193042;193498;25.7802;0;1;2.127;7.586;62199775;0.8659;0.063;44.3514;3.5097;0.724;191.349;-7.45;-34.94;0.878;432.782;433.804;1;62199792;-0.868492;-0.0162813;3.09624;0.0400391;0.786621;0.722168;-0.12207;-0.183105;-1.52588;62199000;38.23432339;-122.62608564;-23.27655029;6.44999981;0.00000000;3.80457544;3.00000000;
62199863;55.4;28.6;0;0;0;37.2;-34.89;-7.1;0.13;-34.83;3829;0.237;0.8659;0.0632;44.3514;3.5197;193059;193515;320.741;0;1;2.132;7.462;62199820;0.8659;0.0631;44.3514;3.5153;0.723;191.066;-7.09;-34.72;0.87;432.82;433.842;1;62199792;-0.868492;-0.0162813;3.09624;0.0400391;0.786621;0.722168;-0.12207;-0.183105;-1.52588;62199000;38.23432339;-122.62608564;-23.27655029;6.44999981;0.00000000;3.80457544;3.00000000;
62199923;55.3;28.6;0;0;0;37.2;-34.87;-7.03;-0.05;-34.81;3778;0.228;0.8659;0.0633;44.3514;3.5263;193081;193537;234.551;0;1;2.153;7.369;62199879;0.8659;0.0632;44.3514;3.5219;0.721;190.694;-6.92;-34.6;0.856;432.869;433.891;1;62199879;-0.870074;-0.015393;3.0973;0.0517578;0.714355;0.55127;1.58691;-0.183105;-0.366211;62199000;38.23432339;-122.62608564;-23.27655029;6.44999981;0.00000000;3.80457544;3.00000000;
62199970;55.3;28.6;0;0;0;37.2;-34.86;-6.91;-0.16;-34.81;3749;0.231;0.8659;0.0634;44.3514;3.5306;193098;193554;162.847;0;1;2.117;7.234;62199924;0.8659;0.0633;44.3514;3.5263;0.72;190.425;-6.99;-34.77;0.847;432.909;433.932;1;62199940;-0.86844;-0.0148973;3.09793;-0.0126953;0.765137;0.637207;-1.15967;-0.0610352;-1.28174;62199000;38.23432339;-122.62608564;-23.27655029;6.44999981;0.00000000;3.80457544;3.00000000;
62200018;55.3;28.6;0;0;0;37.2;-34.86;-6.83;-0.03;-34.79;3728;0.233;0.8659;0.0635;44.3514;3.5359;193115;193571;78.9575;0;1;2.045;7.158;62199971;0.8659;0.0634;44.3514;3.5317;0.719;190.169;-6.58;-34.84;0.84;432.945;433.968;1;62199940;-0.86844;-0.0148973;3.09793;-0.0126953;0.765137;0.637207;-1.15967;-0.0610352;-1.28174;62199000;38.23432339;-122.62608564;-23.27655029;6.44999981;0.00000000;3.80457544;3.00000000;
